Importer,Year,Value,Ad val. duties,Number of lines,Nepal
,(US$),Simple average,MFN duties,Pref. duties,Nepal
,MFN,Best,All items,Non ad val.,All items,Non ad val.,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,8.90,8.90,1,,,,Nepal
391190 - Other,,3.15,3.15,6,,,,Nepal
391211 - - Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 - - Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,7.60,7.60,3,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 - - Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,8.15,8.15,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,8.90,8.90,1,,,,Nepal
391520 - Of polymers of styrene,,8.90,8.90,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Nepal
391590 - Of other plastics,,7.70,7.70,6,,,,Nepal
391610 - Of polymers of ethylene,,8.90,8.90,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Nepal
391690 - Of other plastics,,7.19,7.19,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 - - Of polymers of ethylene,,5.13,5.13,3,,,,Nepal
391722 - - Of polymers of propylene,,5.13,5.13,3,,,,Nepal
391723 - - Of polymers of vinyl chloride,,5.13,5.13,3,,,,Nepal
391729 - - Of other plastics,,5.68,5.68,5,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.53,7.53,7,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 - - Other,,5.68,5.68,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,8.90,8.90,2,,,,Nepal
391890 - Of other plastics,,8.90,8.90,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,7.23,7.23,9,,,,Nepal
391990 - Other,,7.73,7.73,6,,,,Nepal
392010 - Of polymers of ethylene,627,6.68,6.68,8,,,,Nepal
392020 - Of polymers of propylene,,8.90,8.90,5,,,,Nepal
392030 - Of polymers of styrene,,8.90,8.90,1,,,,Nepal
392041 - - Rigid,,8.90,8.90,4,,,,Nepal
392042 - - Flexible,,8.90,8.90,4,,,,Nepal
392051 - - Of polymethyl methacrylate,,8.90,8.90,1,,,,Nepal
392059 - - Other,,4.45,4.45,2,,,,Nepal
392061 - - Of polycarbonates,,9.10,9.10,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,4.55,4.55,4,,,,Nepal
392063 - - Of unsaturated polyesters,,9.10,9.10,1,,,,Nepal
392069 - - Of other polyesters,,9.10,9.10,1,,,,Nepal
392071 - - Of regenerated cellulose,,7.80,7.80,2,,,,Nepal
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 - - Of cellulose acetate,,7.30,7.30,3,,,,Nepal
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,8.90,8.90,1,,,,Nepal
392092 - - Of polyamides,,6.50,6.50,1,,,,Nepal
392093 - - Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 - - Of other plastics,,3.13,3.13,7,,,,Nepal
392111 - - Of polymers of styrene,,8.90,8.90,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,8.90,8.90,1,,,,Nepal
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 - - Of other plastics,,8.90,8.90,1,,,,Nepal
392190 - Other,,7.34,7.34,9,,,,Nepal
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",74,6.50,6.50,1,,,,Nepal
392321 - - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 - - Of other plastics,931,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,,6.50,6.50,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),876,6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"11,340",6.50,6.50,1,,,,Nepal
392690 - Other,"31,530",4.88,4.88,4,,,,Nepal
,1999,"32,037",6.63,6.63,266,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,9.50,9.50,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,4.75,4.75,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,9.50,9.50,1,,,,Nepal
390190 - Other,,3.17,3.17,3,,,,Nepal
390210 - Polypropylene,,9.50,9.50,1,,,,Nepal
390220 - Polyisobutylene,,9.50,9.50,1,,,,Nepal
390230 - Propylene copolymers,,9.50,9.50,1,,,,Nepal
390290 - Other,,3.17,3.17,3,,,,Nepal
390311 - - Expansible,,9.50,9.50,1,,,,Nepal
390319 - - Other,,9.50,9.50,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,9.50,9.50,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,9.50,9.50,1,,,,Nepal
390390 - Other,,3.17,3.17,3,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,9.50,9.50,1,,,,Nepal
390421 - - Non-plasticised,,9.50,9.50,1,,,,Nepal
390422 - - Plasticised,,9.50,9.50,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,9.50,9.50,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,9.50,9.50,1,,,,Nepal
390450 - Vinylidene chloride polymers,,4.75,4.75,2,,,,Nepal
390461 - - Polytetrafluoroethylene,,9.50,9.50,1,,,,Nepal
390469 - - Other,,4.75,4.75,2,,,,Nepal
390490 - Other,,9.50,9.50,1,,,,Nepal
390512 - - In aqueous dispersion,,9.30,9.30,1,,,,Nepal
390519 - - Other,,9.30,9.30,1,,,,Nepal
390521 - - In aqueous dispersion,,9.30,9.30,1,,,,Nepal
390529 - - Other,,9.30,9.30,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,9.50,9.50,1,,,,Nepal
390591 - - Copolymers,,9.50,9.50,1,,,,Nepal
390599 - - Other,,4.75,4.75,2,,,,Nepal
390610 - Polymethyl methacrylate,,9.50,9.50,1,,,,Nepal
390690 - Other,,2.07,2.07,7,,,,Nepal
390710 - Polyacetals,,6.50,6.50,1,,,,Nepal
390720 - Other polyethers,,5.20,5.20,5,,,,Nepal
390730 - Epoxide resins,,6.50,6.50,1,,,,Nepal
390740 - Polycarbonates,,6.50,6.50,1,,,,Nepal
390750 - Alkyd resins,,6.50,6.50,1,,,,Nepal
390760 - Polyethylene terephthalate,,6.50,6.50,1,,,,Nepal
390791 - - Unsaturated,,6.50,6.50,2,,,,Nepal
390799 - - Other,,3.25,3.25,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.50,6.50,1,,,,Nepal
390890 - Other,,6.50,6.50,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.25,3.25,2,,,,Nepal
391000 Silicones in primary forms,,6.50,6.50,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,9.50,9.50,1,,,,Nepal
391190 - Other,,3.25,3.25,6,,,,Nepal
391211 - - Non-plasticised,,6.50,6.50,1,,,,Nepal
391212 - - Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,7.93,7.93,3,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,6.50,6.50,1,,,,Nepal
391239 - - Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.45,6.45,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,8.60,8.60,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.50,6.50,1,,,,Nepal
391510 - Of polymers of ethylene,,9.50,9.50,1,,,,Nepal
391520 - Of polymers of styrene,,9.50,9.50,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Nepal
391590 - Of other plastics,,8.00,8.00,6,,,,Nepal
391610 - Of polymers of ethylene,,9.50,9.50,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Nepal
391690 - Of other plastics,,7.36,7.36,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,5.90,5.90,2,,,,Nepal
391721 - - Of polymers of ethylene,,5.33,5.33,3,,,,Nepal
391722 - - Of polymers of propylene,,5.33,5.33,3,,,,Nepal
391723 - - Of polymers of vinyl chloride,,5.33,5.33,3,,,,Nepal
391729 - - Of other plastics,,5.80,5.80,5,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.25,3.25,2,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,7.79,7.79,7,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.25,3.25,2,,,,Nepal
391739 - - Other,,5.80,5.80,5,,,,Nepal
391740 - Fittings,,3.25,3.25,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,9.50,9.50,2,,,,Nepal
391890 - Of other plastics,,9.50,9.50,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,7.44,7.44,9,,,,Nepal
391990 - Other,,8.05,8.05,6,,,,Nepal
392010 - Of polymers of ethylene,,7.13,7.13,8,,,,Nepal
392020 - Of polymers of propylene,,9.50,9.50,5,,,,Nepal
392030 - Of polymers of styrene,,9.50,9.50,1,,,,Nepal
392041 - - Rigid,,9.50,9.50,4,,,,Nepal
392042 - - Flexible,,9.50,9.50,4,,,,Nepal
392051 - - Of polymethyl methacrylate,,9.50,9.50,1,,,,Nepal
392059 - - Other,,4.75,4.75,2,,,,Nepal
392061 - - Of polycarbonates,,9.80,9.80,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,4.90,4.90,4,,,,Nepal
392063 - - Of unsaturated polyesters,,9.80,9.80,1,,,,Nepal
392069 - - Of other polyesters,,9.80,9.80,1,,,,Nepal
392071 - - Of regenerated cellulose,,8.15,8.15,2,,,,Nepal
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 - - Of cellulose acetate,,7.53,7.53,3,,,,Nepal
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,9.50,9.50,1,,,,Nepal
392092 - - Of polyamides,,6.50,6.50,1,,,,Nepal
392093 - - Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 - - Of other plastics,,3.21,3.21,7,,,,Nepal
392111 - - Of polymers of styrene,,9.50,9.50,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,9.50,9.50,1,,,,Nepal
392113 - - Of polyurethanes,,6.50,6.50,2,,,,Nepal
392114 - - Of regenerated cellulose,,6.50,6.50,1,,,,Nepal
392119 - - Of other plastics,,9.50,9.50,1,,,,Nepal
392190 - Other,,7.57,7.57,9,,,,Nepal
"392210 - Baths, shower-baths and wash-basins",,6.50,6.50,1,,,,Nepal
392220 - Lavatory seats and covers,,6.50,6.50,1,,,,Nepal
392290 - Other,,6.50,6.50,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",11,6.50,6.50,1,,,,Nepal
392321 - - Of polymers of ethylene,,6.50,6.50,1,,,,Nepal
392329 - - Of other plastics,,6.50,6.50,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",,6.50,6.50,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,5.90,5.90,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.50,6.50,2,,,,Nepal
392390 - Other,11,6.50,6.50,2,,,,Nepal
392410 - Tableware and kitchenware,,6.50,6.50,1,,,,Nepal
392490 - Other,,6.50,6.50,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.50,6.50,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.50,6.50,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.50,6.50,1,,,,Nepal
392590 - Other,,6.50,6.50,3,,,,Nepal
392610 - Office or school supplies,,6.50,6.50,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),"24,076",6.50,6.50,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like",,6.50,6.50,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"4,732",6.50,6.50,1,,,,Nepal
392690 - Other,"3,208",4.88,4.88,4,,,,Nepal
,1998,"5,752",6.98,6.98,274,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,10.10,10.10,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,5.05,5.05,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,10.10,10.10,1,,,,Nepal
390190 - Other,,3.37,3.37,3,,,,Nepal
390210 - Polypropylene,,10.10,10.10,1,,,,Nepal
390220 - Polyisobutylene,,10.10,10.10,1,,,,Nepal
390230 - Propylene copolymers,,10.10,10.10,1,,,,Nepal
390290 - Other,,3.37,3.37,3,,,,Nepal
390311 - - Expansible,,10.10,10.10,1,,,,Nepal
390319 - - Other,,10.10,10.10,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.10,10.10,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.10,10.10,1,,,,Nepal
390390 - Other,,3.37,3.37,3,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.10,10.10,1,,,,Nepal
390421 - - Non-plasticised,,10.10,10.10,1,,,,Nepal
390422 - - Plasticised,,10.10,10.10,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,10.10,10.10,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,10.10,10.10,1,,,,Nepal
390450 - Vinylidene chloride polymers,,5.05,5.05,2,,,,Nepal
390461 - - Polytetrafluoroethylene,,10.10,10.10,1,,,,Nepal
390469 - - Other,,5.05,5.05,2,,,,Nepal
390490 - Other,,10.10,10.10,1,,,,Nepal
390512 - - In aqueous dispersion,,9.80,9.80,1,,,,Nepal
390519 - - Other,,9.80,9.80,1,,,,Nepal
390521 - - In aqueous dispersion,,9.80,9.80,1,,,,Nepal
390529 - - Other,,9.80,9.80,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.10,10.10,1,,,,Nepal
390591 - - Copolymers,,10.10,10.10,1,,,,Nepal
390599 - - Other,,5.05,5.05,2,,,,Nepal
390610 - Polymethyl methacrylate,,10.10,10.10,1,,,,Nepal
390690 - Other,,2.16,2.16,7,,,,Nepal
390710 - Polyacetals,,6.70,6.70,1,,,,Nepal
390720 - Other polyethers,,5.36,5.36,5,,,,Nepal
390730 - Epoxide resins,,6.70,6.70,1,,,,Nepal
390740 - Polycarbonates,,6.80,6.80,1,,,,Nepal
390750 - Alkyd resins,,6.80,6.80,1,,,,Nepal
390760 - Polyethylene terephthalate,,6.80,6.80,1,,,,Nepal
390791 - - Unsaturated,,6.80,6.80,2,,,,Nepal
390799 - - Other,,3.40,3.40,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,6.80,6.80,1,,,,Nepal
390890 - Other,,6.80,6.80,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.45,3.45,2,,,,Nepal
391000 Silicones in primary forms,,6.90,6.90,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.10,10.10,1,,,,Nepal
391190 - Other,,3.35,3.35,6,,,,Nepal
391211 - - Non-plasticised,,6.80,6.80,1,,,,Nepal
391212 - - Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,8.23,8.23,3,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,6.80,6.80,1,,,,Nepal
391239 - - Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.60,6.60,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,8.98,8.98,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.70,6.70,1,,,,Nepal
391510 - Of polymers of ethylene,,10.10,10.10,1,,,,Nepal
391520 - Of polymers of styrene,,10.10,10.10,1,,,,Nepal
391530 - Of polymers of vinyl chloride,,10.10,10.10,1,,,,Nepal
391590 - Of other plastics,,8.30,8.30,6,,,,Nepal
391610 - Of polymers of ethylene,,10.10,10.10,1,,,,Nepal
391620 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Nepal
391690 - Of other plastics,,7.70,7.70,7,,,,Nepal
391710 - Artificial guts (sausage casings) of hardened protein or of cellulosic materials,,6.10,6.10,2,,,,Nepal
391721 - - Of polymers of ethylene,,5.67,5.67,3,,,,Nepal
391722 - - Of polymers of propylene,,5.67,5.67,3,,,,Nepal
391723 - - Of polymers of vinyl chloride,,5.67,5.67,3,,,,Nepal
391729 - - Of other plastics,,6.18,6.18,6,,,,Nepal
"391731 - - Flexible tubes, pipes and hoses, having a minimum burst pressure of 27.6 MPa",,3.40,3.40,2,,,,Nepal
"391732 - - Other, not reinforced or otherwise combined with other materials, without fittings",,8.03,8.03,8,,,,Nepal
"391733 - - Other, not reinforced or otherwise combined with other materials, with fittings",,3.45,3.45,2,,,,Nepal
391739 - - Other,,6.18,6.18,6,,,,Nepal
391740 - Fittings,,3.45,3.45,2,,,,Nepal
391810 - Of polymers of vinyl chloride,,10.10,10.10,2,,,,Nepal
391890 - Of other plastics,,10.10,10.10,1,,,,Nepal
391910 - In rolls of a width not exceeding 20 cm,,7.59,7.59,10,,,,Nepal
391990 - Other,,8.23,8.23,7,,,,Nepal
392010 - Of polymers of ethylene,,7.58,7.58,8,,,,Nepal
392020 - Of polymers of propylene,,10.10,10.10,5,,,,Nepal
392030 - Of polymers of styrene,,10.10,10.10,1,,,,Nepal
392041 - - Rigid,,10.10,10.10,4,,,,Nepal
392042 - - Flexible,,10.10,10.10,4,,,,Nepal
392051 - - Of polymethyl methacrylate,,10.10,10.10,1,,,,Nepal
392059 - - Other,,5.05,5.05,2,,,,Nepal
392061 - - Of polycarbonates,,10.40,10.40,1,,,,Nepal
392062 - - Of polyethylene terephthalate,,5.20,5.20,4,,,,Nepal
392063 - - Of unsaturated polyesters,,10.40,10.40,1,,,,Nepal
392069 - - Of other polyesters,,10.40,10.40,1,,,,Nepal
392071 - - Of regenerated cellulose,,8.45,8.45,2,,,,Nepal
392072 - - Of vulcanised fibre,,5.70,5.70,1,,,,Nepal
392073 - - Of cellulose acetate,,7.73,7.73,3,,,,Nepal
392079 - - Of other cellulose derivatives,,6.50,6.50,1,,,,Nepal
392091 - - Of polyvinyl butyral,,10.10,10.10,1,,,,Nepal
392092 - - Of polyamides,,6.80,6.80,1,,,,Nepal
392093 - - Of amino-resins,,6.50,6.50,1,,,,Nepal
392094 - - Of phenolic resins,,6.50,6.50,1,,,,Nepal
392099 - - Of other plastics,,3.78,3.78,8,,,,Nepal
392111 - - Of polymers of styrene,,10.10,10.10,1,,,,Nepal
392112 - - Of polymers of vinyl chloride,,10.10,10.10,1,,,,Nepal
392113 - - Of polyurethanes,,6.90,6.90,2,,,,Nepal
392114 - - Of regenerated cellulose,,6.90,6.90,1,,,,Nepal
392119 - - Of other plastics,,10.10,10.10,2,,,,Nepal
392190 - Other,,7.82,7.82,10,,,,Nepal
"392210 - Baths, shower-baths and wash-basins",,6.90,6.90,1,,,,Nepal
392220 - Lavatory seats and covers,,6.90,6.90,1,,,,Nepal
392290 - Other,,6.90,6.90,1,,,,Nepal
"392310 - Boxes, cases, crates and similar articles",,6.90,6.90,1,,,,Nepal
392321 - - Of polymers of ethylene,,6.90,6.90,1,,,,Nepal
392329 - - Of other plastics,,6.90,6.90,2,,,,Nepal
"392330 - Carboys, bottles, flasks and similar articles",61,6.90,6.90,2,,,,Nepal
"392340 - Spools, cops, bobbins and similar supports",,6.10,6.10,2,,,,Nepal
"392350 - Stoppers, lids, caps and other closures",,6.90,6.90,2,,,,Nepal
392390 - Other,,6.90,6.90,2,,,,Nepal
392410 - Tableware and kitchenware,,6.90,6.90,1,,,,Nepal
392490 - Other,,6.90,6.90,3,,,,Nepal
"392510 - Reservoirs, tanks, vats and similar containers, of a capacity exceeding 300 l",,6.90,6.90,1,,,,Nepal
"392520 - Doors, windows and their frames and thresholds for doors",,6.90,6.90,1,,,,Nepal
"392530 - Shutters, blinds (including Venetian blinds) and similar articles and parts thereof",,6.90,6.90,1,,,,Nepal
392590 - Other,,6.90,6.90,3,,,,Nepal
392610 - Office or school supplies,,6.90,6.90,1,,,,Nepal
392620 - Articles of apparel and clothing accessories (including gloves),,6.90,6.90,1,,,,Nepal
"392630 - Fittings for furniture, coachwork of the like",,6.90,6.90,1,,,,Nepal
392640 - Statuettes and other ornamental articles,"5,086",6.90,6.90,1,,,,Nepal
392690 - Other,605,5.18,5.18,4,,,,Nepal
,1997,"2,155",7.32,7.32,276,,,,Nepal
390110 - Polyethylene having a specific gravity of less than 0.94,,10.70,10.70,2,,,,Nepal
390120 - Polyethylene having a specific gravity of 0.94 or more,,5.35,5.35,2,,,,Nepal
390130 - Ethylene-vinyl acetate copolymers,,10.70,10.70,1,,,,Nepal
390190 - Other,,3.57,3.57,3,,,,Nepal
390210 - Polypropylene,,10.70,10.70,1,,,,Nepal
390220 - Polyisobutylene,,10.70,10.70,1,,,,Nepal
390230 - Propylene copolymers,,10.70,10.70,1,,,,Nepal
390290 - Other,,3.57,3.57,3,,,,Nepal
390311 - - Expansible,,10.70,10.70,1,,,,Nepal
390319 - - Other,,10.70,10.70,1,,,,Nepal
390320 - Styrene-acrylonitrile (SAN) copolymers,,10.70,10.70,1,,,,Nepal
390330 - Acrylonitrile-butadiene-styrene (ABS) copolymers,,10.70,10.70,1,,,,Nepal
390390 - Other,,3.57,3.57,3,,,,Nepal
"390410 - Polyvinyl chloride, not mixed with any other substances",,10.70,10.70,1,,,,Nepal
390421 - - Non-plasticised,,10.70,10.70,1,,,,Nepal
390422 - - Plasticised,,10.70,10.70,1,,,,Nepal
390430 - Vinyl chloride-vinyl acetate copolymers,,10.70,10.70,1,,,,Nepal
390440 - Other vinyl chloride copolymers,,10.70,10.70,1,,,,Nepal
390450 - Vinylidene chloride polymers,,5.35,5.35,2,,,,Nepal
390461 - - Polytetrafluoroethylene,,10.70,10.70,2,,,,Nepal
390469 - - Other,,5.35,5.35,2,,,,Nepal
390490 - Other,,10.70,10.70,1,,,,Nepal
390512 - - In aqueous dispersion,,10.40,10.40,1,,,,Nepal
390519 - - Other,,10.40,10.40,1,,,,Nepal
390521 - - In aqueous dispersion,,10.40,10.40,1,,,,Nepal
390529 - - Other,,10.40,10.40,1,,,,Nepal
"390530 - Polyvinyl alcohol, whether or not containing unhydrolysed acetate groups",,10.70,10.70,1,,,,Nepal
390591 - - Copolymers,,10.70,10.70,1,,,,Nepal
390599 - - Other,,5.35,5.35,2,,,,Nepal
390610 - Polymethyl methacrylate,,10.70,10.70,1,,,,Nepal
390690 - Other,,2.24,2.24,7,,,,Nepal
390710 - Polyacetals,,6.90,6.90,1,,,,Nepal
390720 - Other polyethers,,5.75,5.75,6,,,,Nepal
390730 - Epoxide resins,,6.90,6.90,1,,,,Nepal
390740 - Polycarbonates,,7.10,7.10,1,,,,Nepal
390750 - Alkyd resins,,7.10,7.10,1,,,,Nepal
390760 - Polyethylene terephthalate,,7.10,7.10,2,,,,Nepal
390791 - - Unsaturated,,7.10,7.10,2,,,,Nepal
390799 - - Other,,3.55,3.55,4,,,,Nepal
"390810 - Polyamide-6, -11, -12, -6,6, -6,9, -6,10 or -6,12",,7.10,7.10,1,,,,Nepal
390890 - Other,,7.10,7.10,1,,,,Nepal
390910 - Urea resins; thiourea resins,,6.50,6.50,1,,,,Nepal
390920 - Melamine resins,,6.50,6.50,1,,,,Nepal
390930 - Other amino-resins,,6.50,6.50,1,,,,Nepal
390940 - Phenolic resins,,6.50,6.50,1,,,,Nepal
390950 - Polyurethanes,,3.65,3.65,2,,,,Nepal
391000 Silicones in primary forms,,7.30,7.30,1,,,,Nepal
"391110 - Petroleum resins, coumarone, indene or coumarone-indene resins and polyterpenes",,10.70,10.70,1,,,,Nepal
391190 - Other,,3.45,3.45,6,,,,Nepal
391211 - - Non-plasticised,,7.00,7.00,1,,,,Nepal
391212 - - Plasticised,,6.50,6.50,1,,,,Nepal
391220 - Cellulose nitrates (including collodions),,8.57,8.57,3,,,,Nepal
391231 - - Carboxymethylcellulose and its salts,,7.00,7.00,1,,,,Nepal
391239 - - Other,,4.33,4.33,3,,,,Nepal
391290 - Other,,6.70,6.70,2,,,,Nepal
"391310 - Alginic acid, its salts and esters",,5.00,5.00,1,,,,Nepal
391390 - Other,,9.43,9.43,4,,,,Nepal
"391400 Ion-exchangers based on polymers of headings Nos. 39.01 to 39.13, in primary forms",,6.90,6.90,1,,,,Nepal
